TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20040204,11.649,0.0,208.801,131.092,0.0,294.423,0.0,3.779,0.0,103.193,0.0,0.0,0.0,1.883,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,54.9127,0.0,-9999,-9999,-9999,-9999,95.599,0.0,-9999,-9999,-9999,-9999,3.97167,0.0,-9999,3.85736,3.96012,3.9737,0.0,0.0,0.0,2.65788,2.73353,2.73353,2.73353,-1.31583,-1.2465,-1.23814,-1.12858,2.00951,1.8632,2.00951,6.68811,5.01908,4.72612,5.02928,6.17164,-9999,-9999
20040205,11.379,0.0,211.146,133.443,0.0,292.077,0.0,3.602,0.0,103.124,0.0,0.0,0.0,1.805,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,45.4679,0.0,-9999,-9999,-9999,-9999,99.8593,0.0,-9999,-9999,-9999,-9999,3.70185,0.0,-9999,3.66061,3.70232,3.76026,0.0,0.0,0.0,2.59011,2.67386,2.67386,2.67386,-1.11175,-1.10413,-1.02899,-0.998529,1.94436,1.82178,1.94436,6.53446,5.09525,4.80025,5.1054,6.21546,-9999,-9999
20040206,9.946,0.0,213.528,110.107,0.0,307.481,0.0,3.213,0.0,102.984,0.0,0.096,0.0,1.581,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,42.1433,0.0,-9999,-9999,-9999,-9999,95.5064,0.0,-9999,-9999,-9999,-9999,3.79578,0.0,-9999,3.70169,3.79489,3.79578,0.0,0.0,0.0,2.30613,2.41303,2.41303,2.41303,-1.48964,-1.40455,-1.38186,-1.30612,1.68958,1.64145,1.68958,5.87195,4.31952,4.04842,4.3282,5.85206,-9999,-9999
20040207,10.544,0.0,215.945,86.028,0.0,325.846,0.0,2.88,0.0,102.582,0.0,0.493,0.0,1.97,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,54.9127,0.0,-9999,-9999,-9999,-9999,95.599,0.0,-9999,-9999,-9999,-9999,3.97167,0.0,-9999,3.85736,3.96012,3.9737,0.0,0.0,0.0,2.39778,2.50201,2.50201,2.50201,-1.57592,-1.48548,-1.46967,-1.3601,1.76377,1.70254,1.76377,6.09405,3.46892,3.23369,3.47531,5.29842,-9999,-9999
20040208,11.926,0.0,218.397,100.935,0.0,324.301,0.0,3.35,0.0,102.15,0.0,0.404,0.0,2.106,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,45.4679,0.0,-9999,-9999,-9999,-9999,99.8593,0.0,-9999,-9999,-9999,-9999,3.70185,0.0,-9999,3.66061,3.70232,3.76026,0.0,0.0,0.0,2.65799,2.7437,2.7437,2.7437,-1.04386,-1.03455,-0.95914,-0.928683,1.99248,1.86944,1.99248,6.7058,3.99653,3.73883,4.00433,5.6583,-9999,-9999
20040209,10.728,0.0,220.884,130.73,0.0,290.573,0.0,3.711,0.0,102.063,0.0,0.0,0.0,1.836,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,42.1433,0.0,-9999,-9999,-9999,-9999,95.5064,0.0,-9999,-9999,-9999,-9999,3.79578,0.0,-9999,3.70169,3.79489,3.79578,0.0,0.0,0.0,2.45172,2.54846,2.54846,2.54846,-1.34405,-1.2669,-1.24643,-1.17069,1.81731,1.73502,1.81731,6.21457,5.01873,4.72331,5.02914,6.2642,-9999,-9999
20040210,9.165,0.0,223.403,145.933,0.0,272.318,0.0,4.472,0.0,102.773,0.0,0.0,0.0,2.224,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,54.9127,0.0,-9999,-9999,-9999,-9999,95.599,0.0,-9999,-9999,-9999,-9999,3.97167,0.0,-9999,3.85736,3.96012,3.9737,0.0,0.0,0.0,2.16392,2.28024,2.28024,2.28024,-1.80979,-1.70815,-1.69143,-1.58186,1.56559,1.52189,1.56559,5.53643,5.51447,5.20538,5.52459,6.50606,-9999,-9999
20040211,8.359,0.0,225.953,73.078,0.0,299.11,0.0,3.401,0.0,102.149,0.0,2.195,0.0,2.036,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,45.4679,0.0,-9999,-9999,-9999,-9999,99.8593,0.0,-9999,-9999,-9999,-9999,3.70185,0.0,-9999,3.66061,3.70232,3.76026,0.0,0.0,0.0,2.02642,2.15026,2.15026,2.15026,-1.67544,-1.63645,-1.55259,-1.52213,1.44826,1.40367,1.46053,5.20928,2.96912,2.76334,2.97444,4.81904,-9999,-9999
20040212,6.631,0.0,228.533,150.117,0.0,270.439,0.0,3.898,0.0,101.838,0.0,0.781,0.0,4.956,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,42.1433,0.0,-9999,-9999,-9999,-9999,95.5064,0.0,-9999,-9999,-9999,-9999,3.79578,0.0,-9999,3.70169,3.79489,3.79578,0.0,0.0,0.0,1.73169,1.87121,1.87121,1.87121,-2.06408,-1.95365,-1.92368,-1.84794,1.19777,1.15157,1.26842,4.50728,5.64132,5.33043,5.65123,6.57175,-9999,-9999
20040213,4.352,0.0,231.144,150.381,0.0,252.474,0.0,4.326,0.0,102.68,0.0,0.0,0.0,3.812,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,54.9127,0.0,-9999,-9999,-9999,-9999,95.599,0.0,-9999,-9999,-9999,-9999,3.97167,0.0,-9999,3.85736,3.96012,3.9737,0.0,0.0,0.0,1.40722,1.55337,1.55337,1.55337,-2.56648,-2.43846,-2.4183,-2.30874,0.938042,0.893949,1.05043,3.71629,5.6628,5.34881,5.6729,6.6158,-9999,-9999
20040214,8.844,0.0,233.783,119.949,0.0,287.806,0.0,3.927,0.0,102.274,0.0,0.113,0.0,2.763,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,45.4679,0.0,-9999,-9999,-9999,-9999,99.8593,0.0,-9999,-9999,-9999,-9999,3.70185,0.0,-9999,3.66061,3.70232,3.76026,0.0,0.0,0.0,2.12835,2.24313,2.24313,2.24313,-1.5735,-1.54163,-1.45971,-1.42926,1.54075,1.49819,1.54075,5.44582,4.69363,4.40137,4.70313,6.24696,-9999,-9999
20040215,10.164,0.0,236.448,111.626,0.0,310.17,0.0,3.711,0.0,101.761,0.0,0.0,0.0,1.904,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,42.1433,0.0,-9999,-9999,-9999,-9999,95.5064,0.0,-9999,-9999,-9999,-9999,3.79578,0.0,-9999,3.70169,3.79489,3.79578,0.0,0.0,0.0,2.34541,2.44997,2.44997,2.44997,-1.45037,-1.36708,-1.34491,-1.26917,1.72324,1.66691,1.72324,5.9651,4.38794,4.11071,4.39669,6.02231,-9999,-9999
20040216,9.927,0.0,239.139,126.136,0.0,298.881,0.0,4.001,0.0,101.926,0.0,0.0,0.0,1.773,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,54.9127,0.0,-9999,-9999,-9999,-9999,95.599,0.0,-9999,-9999,-9999,-9999,3.97167,0.0,-9999,3.85736,3.96012,3.9737,0.0,0.0,0.0,2.29498,2.40407,2.40407,2.40407,-1.67872,-1.58432,-1.5676,-1.45804,1.67745,1.63459,1.67745,5.84815,4.87429,4.5814,4.8845,6.28197,-9999,-9999
20040217,8.127,0.0,241.855,140.949,0.0,276.761,0.0,4.062,0.0,102.282,0.0,0.0,0.0,2.51,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,45.4679,0.0,-9999,-9999,-9999,-9999,99.8593,0.0,-9999,-9999,-9999,-9999,3.70185,0.0,-9999,3.66061,3.70232,3.76026,0.0,0.0,0.0,1.98183,2.10886,2.10886,2.10886,-1.72002,-1.67855,-1.59399,-1.56353,1.40917,1.36405,1.43196,5.10447,5.38976,5.07634,5.40061,6.60915,-9999,-9999
20040218,7.961,0.0,244.595,156.577,0.0,270.63,0.0,4.128,0.0,101.955,0.0,0.0,0.0,1.224,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,42.1433,0.0,-9999,-9999,-9999,-9999,95.5064,0.0,-9999,-9999,-9999,-9999,3.79578,0.0,-9999,3.70169,3.79489,3.79578,0.0,0.0,0.0,1.96481,2.09077,2.09077,2.09077,-1.83096,-1.73107,-1.70412,-1.62838,1.39774,1.35327,1.41966,5.06056,5.87116,5.54994,5.88126,6.77696,-9999,-9999
20040219,9.506,0.0,247.358,35.579,0.0,315.454,0.0,2.937,0.0,101.331,0.0,4.851,0.0,2.586,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,54.9127,0.0,-9999,-9999,-9999,-9999,95.599,0.0,-9999,-9999,-9999,-9999,3.97167,0.0,-9999,3.85736,3.96012,3.9737,0.0,0.0,0.0,2.23214,2.34318,2.34318,2.34318,-1.74156,-1.64521,-1.62849,-1.51892,1.62606,1.58332,1.62606,5.69611,1.5395,1.41449,1.54164,3.58385,-9999,-9999
20040220,13.872,0.0,250.14,135.571,0.0,321.383,0.0,3.798,0.0,101.706,0.0,0.066,0.0,1.946,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,45.4679,0.0,-9999,-9999,-9999,-9999,99.8593,0.0,-9999,-9999,-9999,-9999,3.70185,0.0,-9999,3.66061,3.70232,3.76026,0.0,0.0,0.0,3.06472,3.1135,3.1135,3.1135,-0.637134,-0.646766,-0.589344,-0.558887,2.36371,2.1252,2.36371,7.64817,5.18268,4.88131,5.19312,6.43476,-9999,-9999
20040221,15.199,0.0,252.945,77.84,0.0,346.087,0.0,4.091,0.0,102.042,0.0,3.014,0.0,3.511,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,42.1433,0.0,-9999,-9999,-9999,-9999,95.5064,0.0,-9999,-9999,-9999,-9999,3.79578,0.0,-9999,3.70169,3.79489,3.79578,0.0,0.0,0.0,3.34129,3.36529,3.36529,3.36529,-0.454482,-0.435624,-0.4296,-0.353861,2.61544,2.29931,2.61544,8.28957,3.16241,2.94327,3.16807,5.09131,-9999,-9999
20040222,15.342,0.0,255.768,20.239,0.0,359.848,0.0,3.248,0.0,101.202,0.0,12.509,0.0,3.927,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,54.9127,0.0,-9999,-9999,-9999,-9999,95.599,0.0,-9999,-9999,-9999,-9999,3.97167,0.0,-9999,3.85736,3.96012,3.9737,0.0,0.0,0.0,3.35392,3.38023,3.38023,3.38023,-0.619784,-0.596405,-0.58643,-0.481872,2.6207,2.30938,2.6207,8.32486,0.894783,0.818345,0.895899,2.52833,-9999,-9999
20040223,13.992,0.0,258.608,146.776,0.0,322.743,0.0,3.696,0.0,101.096,0.0,3.852,0.0,3.38,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,45.4679,0.0,-9999,-9999,-9999,-9999,99.8593,0.0,-9999,-9999,-9999,-9999,3.70185,0.0,-9999,3.66061,3.70232,3.76026,0.0,0.0,0.0,3.07009,3.12225,3.12225,3.12225,-0.63176,-0.638011,-0.580588,-0.550131,2.36168,2.13095,2.36168,7.66736,5.56866,5.25242,5.57923,6.698,-9999,-9999
20040224,12.313,0.0,261.465,131.49,0.0,308.147,0.0,3.538,0.0,101.155,0.0,4.672,0.0,3.771,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,42.1433,0.0,-9999,-9999,-9999,-9999,95.5064,0.0,-9999,-9999,-9999,-9999,3.79578,0.0,-9999,3.70169,3.79489,3.79578,0.0,0.0,0.0,2.72886,2.80999,2.80999,2.80999,-1.06691,-1.00187,-0.984896,-0.909157,2.05393,1.91514,2.05393,6.87323,5.04399,4.74742,5.05444,6.38135,-9999,-9999
20040225,12.217,0.0,264.338,120.72,0.0,318.65,0.0,3.602,0.0,101.214,0.0,1.211,0.0,1.843,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,54.9127,0.0,-9999,-9999,-9999,-9999,95.599,0.0,-9999,-9999,-9999,-9999,3.97167,0.0,-9999,3.85736,3.96012,3.9737,0.0,0.0,0.0,2.72429,2.80313,2.80313,2.80313,-1.24941,-1.17754,-1.16854,-1.05898,2.05436,1.91061,2.05436,6.85795,4.70211,4.41267,4.71174,6.26926,-9999,-9999
20040226,14.263,0.0,267.225,86.952,0.0,343.213,0.0,2.667,0.0,100.354,0.0,9.379,0.0,2.353,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,45.4679,0.0,-9999,-9999,-9999,-9999,99.8593,0.0,-9999,-9999,-9999,-9999,3.70185,0.0,-9999,3.66061,3.70232,3.76026,0.0,0.0,0.0,3.12583,3.17311,3.17311,3.17311,-0.576018,-0.587155,-0.529733,-0.499275,2.41225,2.16611,2.41225,7.79682,3.5166,3.2756,3.52299,5.59331,-9999,-9999
20040227,12.21,0.0,270.125,99.578,0.0,326.005,0.0,2.763,0.0,100.028,0.0,8.042,0.0,3.453,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,42.1433,0.0,-9999,-9999,-9999,-9999,95.5064,0.0,-9999,-9999,-9999,-9999,3.79578,0.0,-9999,3.70169,3.79489,3.79578,0.0,0.0,0.0,2.70654,2.78984,2.78984,2.78984,-1.08923,-1.02248,-1.00505,-0.929314,2.03333,1.90119,2.03333,6.82175,3.95652,3.69844,3.96414,5.77654,-9999,-9999
20040228,10.004,0.0,273.038,76.692,0.0,309.396,0.0,3.216,0.0,100.331,0.0,11.228,0.0,4.88,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,54.9127,0.0,-9999,-9999,-9999,-9999,95.599,0.0,-9999,-9999,-9999,-9999,3.97167,0.0,-9999,3.85736,3.96012,3.9737,0.0,0.0,0.0,2.28988,2.40285,2.40285,2.40285,-1.68382,-1.58554,-1.56883,-1.45926,1.66723,1.62284,1.66723,5.84221,3.13936,2.91731,3.14483,5.27993,-9999,-9999
20040229,9.967,0.0,275.96,76.692,0.0,310.247,0.0,3.218,0.0,100.358,0.0,12.18,0.0,5.201,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,45.4679,0.0,-9999,-9999,-9999,-9999,99.8593,0.0,-9999,-9999,-9999,-9999,3.70185,0.0,-9999,3.66061,3.70232,3.76026,0.0,0.0,0.0,2.28372,2.39699,2.39699,2.39699,-1.41813,-1.38726,-1.30586,-1.2754,1.66204,1.61762,1.66204,5.82748,3.13964,2.91752,3.14512,5.28542,-9999,-9999
20040301,9.27,0.0,278.893,120.739,0.0,312.635,0.0,2.988,0.0,101.301,0.0,11.241,0.0,2.916,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,42.1433,0.0,-9999,-9999,-9999,-9999,95.5064,0.0,-9999,-9999,-9999,-9999,3.79578,0.0,-9999,3.70169,3.79489,3.79578,0.0,0.0,0.0,2.16067,2.28118,2.28118,2.28118,-1.6351,-1.5393,-1.51371,-1.43797,1.55639,1.51104,1.55639,5.53559,4.69591,4.4081,4.70557,6.26668,-9999,-9999
20040302,8.359,0.0,281.835,122.479,0.0,302.079,0.0,3.158,0.0,101.734,0.0,5.17,0.0,1.044,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,54.9127,0.0,-9999,-9999,-9999,-9999,95.599,0.0,-9999,-9999,-9999,-9999,3.97167,0.0,-9999,3.85736,3.96012,3.9737,0.0,0.0,0.0,2.00749,2.13565,2.13565,2.13565,-1.96621,-1.85274,-1.83602,-1.72646,1.42705,1.38109,1.45021,5.16987,4.78588,4.48882,4.7956,6.41318,-9999,-9999
20040303,8.054,0.0,284.784,183.309,0.0,274.153,0.0,4.151,0.0,102.066,0.0,0.107,0.0,2.878,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,45.4679,0.0,-9999,-9999,-9999,-9999,99.8593,0.0,-9999,-9999,-9999,-9999,3.70185,0.0,-9999,3.66061,3.70232,3.76026,0.0,0.0,0.0,1.99135,2.11413,2.11413,2.11413,-1.7105,-1.67241,-1.58871,-1.55825,1.42296,1.37928,1.43589,5.12076,6.75754,6.40821,6.76744,7.35031,-9999,-9999
20040304,9.071,0.0,287.74,195.007,0.0,269.582,0.0,4.734,0.0,101.718,0.0,0.0,0.0,4.681,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,42.1433,0.0,-9999,-9999,-9999,-9999,95.5064,0.0,-9999,-9999,-9999,-9999,3.79578,0.0,-9999,3.70169,3.79489,3.79578,0.0,0.0,0.0,2.14176,2.26042,2.26042,2.26042,-1.65401,-1.55972,-1.53447,-1.45873,1.54491,1.50063,1.54491,5.48564,7.10384,6.751,7.11304,7.48856,-9999,-9999
20040305,8.25,0.0,290.701,185.646,0.0,274.829,0.0,4.559,0.0,101.93,0.0,0.0,0.0,2.063,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,54.9127,0.0,-9999,-9999,-9999,-9999,95.599,0.0,-9999,-9999,-9999,-9999,3.97167,0.0,-9999,3.85736,3.96012,3.9737,0.0,0.0,0.0,2.01863,2.14082,2.14082,2.14082,-1.95507,-1.84757,-1.83085,-1.72129,1.44497,1.40118,1.45419,5.18718,6.81086,6.46388,6.82042,7.37872,-9999,-9999
20040306,8.673,0.0,293.666,179.82,0.0,285.018,0.0,4.634,0.0,102.196,0.0,0.0,0.0,1.599,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,45.4679,0.0,-9999,-9999,-9999,-9999,99.8593,0.0,-9999,-9999,-9999,-9999,3.70185,0.0,-9999,3.66061,3.70232,3.76026,0.0,0.0,0.0,2.11314,2.22659,2.22659,2.22659,-1.58871,-1.55792,-1.47625,-1.4458,1.53092,1.48901,1.53092,5.40595,6.62416,6.28219,6.63383,7.23855,-9999,-9999
20040307,11.153,0.0,296.634,27.303,0.0,338.135,0.0,2.822,0.0,101.914,0.0,27.536,0.0,4.08,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,42.1433,0.0,-9999,-9999,-9999,-9999,95.5064,0.0,-9999,-9999,-9999,-9999,3.79578,0.0,-9999,3.70169,3.79489,3.79578,0.0,0.0,0.0,2.50256,2.60115,2.60115,2.60115,-1.29322,-1.21449,-1.19374,-1.118,1.85282,1.77095,1.85282,6.34354,1.19736,1.09698,1.19892,3.13017,-9999,-9999
20040308,10.004,0.0,299.605,120.025,0.0,314.303,0.0,2.873,0.0,101.51,0.0,8.167,0.0,2.625,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,54.9127,0.0,-9999,-9999,-9999,-9999,95.599,0.0,-9999,-9999,-9999,-9999,3.97167,0.0,-9999,3.85736,3.96012,3.9737,0.0,0.0,0.0,2.29061,2.4034,2.4034,2.4034,-1.68309,-1.58499,-1.56827,-1.45871,1.66808,1.62375,1.66808,5.84371,4.70537,4.41035,4.71483,6.43307,-9999,-9999
