TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20061012,9.74,1.0,300.998,160.919,1.0,305.76,0.0,6.01,1.0,97.708,1.0,0.0,1.0,3.542,0.854167,0.251979166667,1.0,45.8824375,1.0,323.73625,1.0,39.38325,1.0,-9999,0.0,-9999,0.0,389.288,1.0,16.886,1.0,7.279,1.0,-20.1183,1.0,15.4874,1.0,15.3856,13.5412,16.9415,1.18876,55.48,1.0,55.1153,48.5083,60.6891,2.78166,1.16241,0.895833,0.0801317,1.18371,1.24767,1.3035,0.854167,0.9375,1.0,0.46249,0.441365,0.465592,0.493254,-0.702678,-0.835949,-0.804344,-0.700614,0.986475,1.0884,1.22045,1.30743,0.0113334,0.0,0.0276226,0.0656164,-9999,-9999
20061013,12.733,1.0,298.355,205.264,1.0,300.101,0.0,7.174,1.0,97.631,1.0,0.0,1.0,2.171,0.6875,0.14302173913,0.958333333333,58.700125,1.0,412.8641875,1.0,50.9902291667,1.0,-9999,0.0,-9999,0.0,397.881,1.0,17.085,1.0,7.542,1.0,-11.0589,1.0,12.0777,1.0,11.5052,10.3683,13.2117,2.23843,61.1528,1.0,58.2538,52.4977,66.8945,3.40532,1.18055,0.9375,0.0829971,1.24972,1.28587,1.36784,0.979167,0.979167,0.75,0.556593,0.548496,0.596872,0.639179,-0.633621,-0.753359,-0.701654,-0.633621,1.08015,1.1134,1.32295,1.52051,0.0402575,0.0,0.0980901,0.229289,-9999,-9999
20061014,15.732,1.0,295.716,193.135,1.0,317.072,0.0,11.17,1.0,97.702,1.0,0.0,1.0,3.763,1.0,0.3021875,1.0,59.1118958333,1.0,388.484291667,1.0,48.050625,1.0,-9999,-9999,-9999,-9999,391.917,1.0,17.699,1.0,7.767,1.0,-9.21802,1.0,11.5722,1.0,11.0237,9.93441,12.6588,2.0198,57.2098,1.0,54.4977,49.1128,62.5813,2.93318,0.875343,0.958333,0.0863103,0.884246,0.89973,0.915614,0.9375,0.958333,0.9375,0.840406,0.836237,0.866057,0.917356,-0.0540536,-0.0515584,-0.0351888,0.00985501,1.17636,1.18143,1.44202,1.70372,0.0856971,0.0108729,0.137649,0.289702,-9999,-9999
20061015,15.834,1.0,293.082,29.019,1.0,374.43,0.0,2.487,1.0,96.971,1.0,5.4,1.0,5.44,0.9375,0.452354166667,1.0,0.674395833333,1.0,59.0643541667,1.0,6.15935555556,0.9375,-9999,0.0,-9999,0.0,387.008,1.0,17.946,1.0,7.9,1.0,-15.2509,1.0,16.5653,1.0,15.78,14.2207,18.1206,1.28284,-1.65419,1.0,-1.57577,-1.8095,-1.42007,1.19492,1.92378,1.0,0.110337,1.92378,1.92486,1.93755,1.0,1.0,1.0,1.06484,1.07389,1.11628,1.1691,-0.863679,-0.852906,-0.814831,-0.75705,1.0466,1.05777,1.4103,1.6498,0.0241057,0.00501621,0.0256084,0.0582899,-9999,-9999
20061016,14.935,1.0,290.455,104.061,1.0,374.146,0.0,2.111,1.0,96.154,1.0,0.9,1.0,2.69,0.520833,0.2297,0.833333333333,32.87875,1.0,210.052895833,1.0,25.1228541667,1.0,-9999,0.0,-9999,0.0,396.24,1.0,17.591,1.0,8.302,1.0,-12.233,1.0,18.5126,1.0,17.635,16.1292,20.2508,1.99601,22.4199,1.0,21.357,19.5334,24.5249,2.36529,1.69461,0.9375,0.0822075,1.62727,1.68901,1.83404,0.895833,0.9375,0.916667,1.0136,1.0769,1.08765,1.20871,-0.671396,-0.671396,-0.617985,-0.573967,1.28541,1.31487,1.60877,1.78611,0.0763278,0.0172709,0.0723989,0.1329,-9999,-9999
20061017,16.926,1.0,287.836,167.221,1.0,337.209,0.0,4.779,1.0,96.313,1.0,0.2,1.0,2.724,0.75,0.207195652174,0.958333333333,57.4032083333,1.0,343.977829787,0.979166666667,39.3238125,1.0,-9999,0.0,-9999,0.0,406.971,1.0,18.264,1.0,9.461,1.0,-7.42485,1.0,21.0753,1.0,19.9764,18.362,22.5089,2.03009,38.1884,1.0,36.1972,33.2717,40.7859,2.52666,1.62624,0.875,0.0915508,1.57706,1.6335,1.755,0.8125,0.8125,0.875,0.991317,1.06291,1.09283,1.17594,-0.62608,-0.616766,-0.54313,-0.436177,2.53611,2.2799,2.53926,2.64991,0.0398165,0.00904416,0.0377575,0.0617364,-9999,-9999
20061018,10.109,1.0,285.225,111.471,1.0,314.51,0.0,3.342,1.0,97.506,1.0,0.0,1.0,5.85,0.979167,0.46852173913,0.958333333333,27.1029166667,1.0,224.662,1.0,26.1105625,1.0,-9999,0.0,-9999,0.0,395.063,1.0,16.325,1.0,9.879,1.0,-25.2173,1.0,16.6505,1.0,15.4852,14.2939,17.6201,1.25992,44.2956,1.0,41.1955,38.0263,46.875,2.93279,1.4081,1.0,0.0901246,1.4081,1.41556,1.45506,1.0,1.0,1.0,0.770434,0.828899,0.84083,0.955311,-0.620263,-0.595466,-0.571342,-0.499745,1.23879,1.34951,1.52992,1.55373,0.0,0.0,0.0,0.0,-9999,-9999
20061019,8.538,1.0,282.625,167.485,1.0,288.328,0.0,5.391,1.0,97.752,1.0,0.0,1.0,3.183,0.729167,0.227,0.958333333333,48.0493958333,1.0,336.9235625,1.0,38.1549166667,1.0,-9999,0.0,-9999,0.0,388.791,1.0,14.638,1.0,10.062,1.0,-16.3536,1.0,13.8501,1.0,12.61,11.8899,13.7591,0.998815,54.0957,1.0,49.2521,46.4394,53.7401,2.8722,0.876257,0.895833,0.0879764,0.877769,0.907132,0.93439,0.875,0.875,0.895833,0.667862,0.70172,0.720347,0.835999,-0.190838,-0.192863,-0.170656,-0.144291,0.79918,0.916377,0.960589,1.07297,0.0,0.0,0.0,0.0,-9999,-9999
20061020,13.335,1.0,280.035,195.834,1.0,297.872,0.0,8.086,1.0,97.017,1.0,0.0,1.0,4.827,0.895833,0.362674418605,0.895833333333,49.73425,1.0,393.893833333,1.0,45.2635208333,1.0,-9999,0.0,-9999,0.0,391.221,1.0,15.15,1.0,10.294,1.0,-11.2963,1.0,14.2939,1.0,13.0141,12.2708,14.3426,1.51301,66.2614,1.0,60.3286,56.8833,66.4871,3.00364,0.970589,1.0,0.131355,0.953642,0.959328,1.09343,1.0,1.0,1.0,0.678025,0.720217,0.734751,0.822893,-0.28128,-0.264089,-0.24718,-0.215578,1.2087,1.11841,1.18527,1.28731,0.0,0.0,0.0,0.0,-9999,-9999
20061021,8.245,1.0,277.457,57.989,1.0,307.006,0.0,3.688,1.0,97.512,1.0,0.0,1.0,5.268,0.9375,0.431520833333,1.0,-0.264083333333,1.0,116.90575,1.0,13.3312291667,1.0,-9999,-9999,-9999,-9999,392.423,1.0,14.124,1.0,10.218,1.0,-23.9932,1.0,10.4084,1.0,9.47647,8.93528,11.1164,1.49929,23.6579,1.0,21.5396,20.3095,25.2671,2.80714,0.589892,0.916667,0.0792508,0.532085,0.584026,0.596308,0.979167,0.916667,0.916667,0.512913,0.520631,0.526395,0.641891,-0.0643635,-0.0326156,-0.00654214,0.00747936,0.548348,0.602851,0.657226,0.792393,0.0,0.0,0.0,0.0,-9999,-9999
20061022,5.734,1.0,274.892,190.725,1.0,262.404,0.0,4.954,1.0,98.602,1.0,0.0,1.0,2.614,0.8125,0.169666666667,0.9375,46.103125,1.0,383.653833333,1.0,44.2642083333,1.0,-9999,0.0,-9999,0.0,394.759,1.0,12.363,1.0,10.125,1.0,-17.8486,1.0,9.74852,1.0,8.87567,8.36879,10.4116,1.67753,60.4923,1.0,55.0761,51.9307,64.607,2.93178,0.996163,0.729167,0.0824128,1.03809,1.05016,1.07062,0.75,0.541667,0.708333,0.396227,0.384606,0.402221,0.504344,-0.588857,-0.670643,-0.638155,-0.585168,0.397234,0.448412,0.507894,0.606147,0.0,0.0,0.0,0.0,-9999,-9999
20061023,9.867,1.0,272.341,192.478,1.0,281.435,0.0,6.892,1.0,98.244,1.0,0.0,1.0,2.83,0.875,0.162627906977,0.895833333333,45.2858333333,1.0,387.124125,1.0,45.4139791667,1.0,-9999,0.0,-9999,0.0,396.874,1.0,13.138,1.0,10.151,1.0,-12.8529,1.0,9.16658,1.0,8.34584,7.86922,9.1978,0.963971,57.5635,1.0,52.4094,49.4164,57.7595,3.07956,0.845035,0.854167,0.0820805,0.792922,0.822784,1.01986,0.9375,0.854167,0.791667,0.373623,0.3507,0.374212,0.462182,-0.464673,-0.595754,-0.484598,-0.446769,0.593897,0.661492,0.711302,0.826207,0.0,0.0,0.0,0.0,-9999,-9999
20061024,14.467,1.0,269.804,178.947,1.0,316.807,0.0,9.041,1.0,97.715,1.0,0.0,1.0,5.227,1.0,0.395333333333,1.0,54.7347916667,1.0,359.9545,1.0,42.2900625,1.0,-9999,0.0,-9999,0.0,391.498,1.0,14.62,1.0,10.252,1.0,-4.34204,1.0,6.6219,1.0,5.9679,5.68469,6.31888,2.0822,59.951,1.0,54.0301,51.466,57.2076,4.23394,1.02474,1.0,0.111766,0.995765,1.00445,1.04067,1.0,1.0,1.0,0.386642,0.355473,0.386775,0.436804,-0.635516,-0.639231,-0.628135,-0.60243,0.952804,0.99963,1.04688,1.09635,0.0,0.0,0.0,0.0,-9999,-9999
20061025,16.864,1.0,267.284,39.742,1.0,380.757,0.0,2.491,1.0,96.973,1.0,0.0,1.0,6.595,1.0,0.534979166667,1.0,12.1705416667,1.0,87.8567727273,0.916666666667,10.4711489362,0.979166666667,-9999,0.0,-9999,0.0,390.616,1.0,17.22,1.0,10.331,1.0,-6.1731,1.0,2.07682,1.0,1.87171,1.78288,1.98178,0.889671,21.1288,1.0,19.0421,18.1384,20.1619,2.10426,0.956981,1.0,0.0926551,0.956981,0.956981,0.956981,1.0,1.0,1.0,0.41704,0.375875,0.41704,0.451437,-0.539581,-0.581106,-0.53994,-0.505544,0.990499,1.12262,1.19777,1.23565,0.0,0.0,0.0,0.0,-9999,-9999
20061026,19.771,1.0,264.781,156.694,1.0,349.298,0.0,9.245,1.0,96.573,1.0,0.6,1.0,4.228,0.875,0.310239130435,0.958333333333,38.1635531915,0.979166666667,328.058372093,0.895833333333,38.9895,1.0,-9999,0.0,-9999,0.0,390.101,0.979167,18.702,1.0,10.407,1.0,-1.55448,1.0,10.446,0.979167,9.41436,9.10114,9.96802,1.31212,31.323,1.0,28.2294,27.2902,29.8896,3.52111,1.00019,0.895833,0.0876116,0.857926,0.890051,0.95416,0.916667,0.916667,0.895833,0.450277,0.399099,0.449995,0.465729,-0.552796,-0.533965,-0.494587,-0.40359,1.27449,1.35232,1.39043,1.46824,0.0,0.0,0.0,0.0,-9999,-9999
20061027,10.63,1.0,262.296,118.063,1.0,316.503,0.0,3.562,1.0,97.598,1.0,8.8,1.0,6.867,1.0,0.523395833333,1.0,24.1222916667,1.0,237.890791667,1.0,27.6446458333,1.0,-9999,0.0,-9999,0.0,392.682,1.0,14.988,1.0,12.32,1.0,-29.1755,1.0,33.0676,1.0,29.5227,28.8103,31.5545,3.03045,20.0493,1.0,17.9,17.468,19.1318,2.48289,0.669538,0.979167,0.0784013,0.663119,0.671399,0.674854,0.979167,0.979167,0.979167,0.361389,0.299002,0.362196,0.377252,-0.3066,-0.364117,-0.328477,-0.301257,0.45749,0.637304,0.737875,0.804256,0.0,0.0,0.0,0.0,-9999,-9999
20061028,14.099,1.0,259.83,179.039,1.0,298.087,0.0,9.536,1.0,97.871,1.0,0.0,1.0,3.876,0.979167,0.213416666667,1.0,40.5004375,1.0,360.176375,1.0,42.4502291667,1.0,-9999,-9999,-9999,-9999,390.384,1.0,13.987,1.0,12.73,1.0,-12.6801,1.0,26.8931,1.0,24.2371,23.6169,25.6625,2.79089,17.2045,1.0,15.5053,15.1085,16.4172,3.69529,0.649663,1.0,0.090211,0.610689,0.645387,0.734795,1.0,1.0,0.979167,0.357444,0.290534,0.356712,0.359761,-0.292952,-0.374391,-0.335349,-0.305524,0.630713,0.778456,0.839608,0.897097,0.0,0.0,0.0,0.0,-9999,-9999
