TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20040606,14.506,0.0,479.406,270.04,0.0,328.703,0.0,3.856,0.0,101.888,0.0,0.0,0.0,1.128,0.0,0.101896108333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,380.483,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0880068,0.0,102.07,0.979167,125.508,-9999,-9999,-9999,49.593,1.0,60.9806,-9999,-9999,-9999,-6.22572,0.416667,-9999,-6.7286,-6.39975,-5.63127,0.5,0.4375,0.3125,4.88227,4.88055,4.89511,4.90143,11.2969,10.2738,11.2969,11.63,0.903851,0.777598,0.900829,0.903853,7.85851,8.02743,8.03019,8.08997,-9999,-9999
20040607,17.001,0.0,480.286,260.158,0.0,344.055,0.0,5.068,0.0,101.812,0.0,0.0,0.0,1.662,0.0,0.145020514583,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,387.123,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.84383,0.0,96.3711,0.979167,118.458,-9999,-9999,-9999,21.0577,1.0,25.8838,-9999,-9999,-9999,-4.38522,0.583333,-9999,-4.49053,-4.38161,-4.05714,0.645833,0.583333,0.416667,5.27181,5.22034,5.24908,5.27771,9.60261,9.35401,9.60473,9.69713,0.934015,0.803549,0.930892,0.934017,7.67544,7.84754,7.85038,7.92491,-9999,-9999
20040608,18.756,0.0,481.103,274.396,0.0,347.822,0.0,6.128,0.0,101.761,0.0,0.0,0.0,1.117,0.0,0.1026921375,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,379.425,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.09127,0.0,119.118,1.0,146.365,-9999,-9999,-9999,18.8965,1.0,23.2189,-9999,-9999,-9999,-4.03469,0.458333,-9999,-4.15279,-4.08489,-3.97487,0.5,0.4375,0.4375,5.54401,5.44258,5.52792,5.55574,9.52197,9.49223,9.56787,9.63729,0.954015,0.820756,0.950826,0.954018,7.96441,8.1338,8.13656,8.19284,-9999,-9999
20040609,17.705,0.0,481.856,219.261,0.0,359.307,0.0,4.249,0.0,101.727,0.0,0.0,0.0,2.226,0.0,0.267834552083,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,373.286,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0880068,0.0,84.8094,1.0,104.172,-9999,-9999,-9999,10.2624,1.0,12.6053,-9999,-9999,-9999,-3.66168,0.875,-9999,-3.63511,-3.63176,-3.59418,0.875,0.875,0.791667,5.382,5.31193,5.36163,5.39003,8.94794,8.9437,8.95653,9.0218,0.942612,0.810946,0.939461,0.942615,6.72111,6.89016,6.89305,6.99787,-9999,-9999
20040610,17.1,0.0,482.546,222.79,0.0,356.895,0.0,3.58,0.0,101.722,0.0,0.0,0.0,1.879,0.0,0.2517635625,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,378.371,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.84383,0.0,65.3737,1.0,80.4199,-9999,-9999,-9999,11.408,1.0,14.0336,-9999,-9999,-9999,-1.74204,0.854167,-9999,-1.99557,-1.89704,-1.74686,0.75,0.895833,0.8125,5.28767,5.23421,5.26514,5.29378,6.9743,7.02971,7.12869,7.23781,0.935466,0.804798,0.932339,0.935469,6.80558,6.9757,6.97861,7.08312,-9999,-9999
20040611,16.366,0.0,483.172,269.157,0.0,333.187,0.0,4.941,0.0,101.521,0.0,0.202,0.0,2.748,0.0,0.344654375,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,363.721,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.09127,0.0,88.3946,1.0,109.101,-9999,-9999,-9999,16.2627,1.0,20.0722,-9999,-9999,-9999,-3.3877,0.895833,-9999,-3.45409,-3.3877,-3.36908,0.958333,0.895833,0.875,5.17336,5.1369,5.14815,5.1771,8.52855,8.55016,8.58562,8.59589,0.926931,0.797455,0.923832,0.926933,7.86031,8.03091,8.03371,8.09711,-9999,-9999
20040612,13.942,0.0,483.733,226.36,0.0,342.784,0.0,2.747,0.0,101.715,0.0,6.138,0.0,3.112,0.0,0.3554705625,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,370.273,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0880068,0.0,66.1755,1.0,81.9766,-9999,-9999,-9999,9.21371,1.0,11.4137,-9999,-9999,-9999,-1.58383,0.895833,-9999,-1.61857,-1.58692,-1.50099,0.9375,0.895833,0.770833,4.79425,4.79068,4.82067,4.83353,6.4087,6.29773,6.40351,6.44711,0.897324,0.771983,0.894324,0.897326,6.84789,7.014,7.01681,7.11252,-9999,-9999
20040613,13.48,0.0,484.23,254.92,0.0,337.936,0.0,4.551,0.0,102.743,0.0,0.332,0.0,2.378,0.0,0.281694870833,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,369.889,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.84383,0.0,70.7731,1.0,87.9924,-9999,-9999,-9999,21.6201,1.0,26.8803,-9999,-9999,-9999,-2.44773,0.875,-9999,-2.44773,-2.44773,-2.39794,0.875,0.875,0.895833,4.72194,4.7171,4.75802,4.76637,7.21152,7.12826,7.17468,7.21346,0.891412,0.766897,0.888432,0.891414,7.48182,7.64747,7.6502,7.71841,-9999,-9999
20040614,15.987,0.0,484.661,244.506,0.0,341.514,0.0,3.612,0.0,102.644,0.0,0.0,0.0,2.255,0.0,0.24198844375,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,379.431,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.09127,0.0,79.332,1.0,98.7809,-9999,-9999,-9999,24.0872,1.0,29.9924,-9999,-9999,-9999,-3.96299,0.6875,-9999,-4.03606,-3.96299,-3.94843,0.645833,0.6875,0.75,5.11375,5.08731,5.09114,5.11648,9.05315,9.03714,9.07269,9.12968,0.921951,0.793171,0.918869,0.921953,7.26771,7.43516,7.43795,7.51927,-9999,-9999
20040615,16.006,0.0,485.028,227.82,0.0,355.806,0.0,3.706,0.0,101.916,0.0,0.0,0.0,3.091,0.0,0.2801436875,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,377.139,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0880068,0.0,65.9471,1.0,82.3842,-9999,-9999,-9999,10.2734,1.0,12.834,-9999,-9999,-9999,-2.42959,0.770833,-9999,-2.50432,-2.42959,-2.41308,0.75,0.770833,0.770833,5.11698,5.09062,5.09456,5.11967,7.50665,7.50764,7.54657,7.59494,0.922437,0.793589,0.919353,0.922439,6.95726,7.13031,7.13327,7.23833,-9999,-9999
20040616,14.666,0.0,485.33,253.13,0.0,330.132,0.0,5.346,0.0,101.79,0.0,0.188,0.0,2.546,0.0,0.2397231875,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,369.133,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.84383,0.0,88.8682,1.0,111.382,-9999,-9999,-9999,19.6367,1.0,24.6114,-9999,-9999,-9999,-3.58438,0.875,-9999,-3.79975,-3.58438,-3.53819,0.666667,0.875,1.0,4.90757,4.90616,4.91786,4.9228,8.48861,8.44956,8.49401,8.68895,0.906226,0.779642,0.903196,0.906228,7.52513,7.6979,7.70078,7.78315,-9999,-9999
20040617,16.101,0.0,485.566,247.651,0.0,334.318,0.0,4.879,0.0,100.738,0.0,1.097,0.0,3.616,0.0,0.419615208333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,363.9,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.09127,0.0,53.1089,1.0,74.8605,-9999,-9999,-9999,-16.8116,1.0,-23.6971,-9999,-9999,-9999,-0.842527,1.0,-9999,-0.842527,-0.842527,-0.842527,1.0,1.0,1.0,5.13194,5.10336,5.10869,5.13486,5.94899,5.94589,5.95109,5.97739,0.92374,0.794709,0.920652,0.923742,7.43311,7.60853,7.61148,7.70368,-9999,-9999
20040618,13.393,0.0,485.737,168.326,0.0,361.787,0.0,2.231,0.0,100.428,0.0,6.252,0.0,1.453,0.0,0.280083770833,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,360.678,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0880068,0.0,72.9975,1.0,104.732,-9999,-9999,-9999,14.6839,1.0,20.6979,-9999,-9999,-9999,-5.33932,0.895833,-9999,-5.32755,-5.32727,-5.04575,0.9375,0.9375,0.791667,4.70829,4.70314,4.74657,4.75541,10.092,9.68329,10.0304,10.0856,0.890435,0.766056,0.887458,0.890437,5.32928,5.47742,5.48003,5.58899,-9999,-9999
20040619,11.56,0.0,485.843,254.82,0.0,321.332,0.0,4.332,0.0,100.446,0.0,5.594,0.0,2.771,0.0,0.3112780625,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,368.196,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.84383,0.0,97.5571,0.958333,140.787,-9999,-9999,-9999,17.6669,1.0,25.1991,-9999,-9999,-9999,-4.04546,0.875,-9999,-4.05879,-3.99525,-3.95971,0.770833,0.666667,0.9375,4.42121,4.41103,4.4549,4.50985,8.48254,8.4645,8.48194,8.51766,0.866846,0.745763,0.863948,0.866848,7.53501,7.70528,7.7081,7.78438,-9999,-9999
20040620,11.754,0.0,485.883,205.262,0.0,335.73,0.0,3.6,0.0,100.458,0.0,4.609,0.0,2.453,0.0,0.3013630625,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,381.28,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.09127,0.0,77.7395,1.0,112.514,-9999,-9999,-9999,14.13,1.0,20.1788,-9999,-9999,-9999,-3.37037,0.854167,-9999,-3.50999,-3.37438,-3.34965,0.833333,0.875,0.875,4.45164,4.44202,4.48613,4.53539,7.86081,7.85703,7.89524,7.91729,0.869277,0.747854,0.866371,0.869279,6.35917,6.52456,6.52742,6.63653,-9999,-9999
20040621,13.062,0.0,485.858,235.396,0.0,317.172,0.0,4.465,0.0,100.804,0.0,5.015,0.0,1.913,0.0,0.257220364583,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,375.075,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0880068,0.0,78.3964,1.0,113.662,-9999,-9999,-9999,19.623,1.0,28.1482,-9999,-9999,-9999,-2.73281,0.729167,-9999,-2.96686,-2.83483,-2.7172,0.854167,0.729167,0.666667,4.65642,4.6504,4.69612,4.70923,7.49078,7.41332,7.49701,7.63394,0.886089,0.762317,0.883126,0.886091,7.08288,7.25201,7.25487,7.34773,-9999,-9999
20040622,15.546,0.0,485.768,265.365,0.0,325.895,0.0,6.595,0.0,101.133,0.0,0.0,0.0,1.345,0.0,0.2186218125,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,368.282,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.34425,0.0,85.9699,1.0,121.18,115.593,128.293,-9999,19.5308,1.0,27.53,26.2606,29.146,-9999,-4.15956,0.895833,-9999,-4.243,-4.17787,-4.10349,0.833333,0.895833,0.916667,5.04465,5.0269,5.03207,5.04612,9.20994,8.82647,9.20133,9.2947,0.916395,0.788391,0.913332,0.916398,7.78073,7.95196,7.95477,8.02301,-9999,-9999
20040623,16.088,0.0,485.612,154.793,0.0,375.01,0.0,2.512,0.0,99.739,0.0,18.43,0.0,4.938,0.0,0.5367425,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,381.509,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.34425,0.0,68.2183,0.9375,99.5924,91.7244,101.803,-9999,-28.7954,1.0,-40.589,-42.9715,-38.7174,-9999,0.221383,0.895833,-9999,0.221383,0.221383,0.221383,0.895833,0.895833,0.895833,5.12996,5.10174,5.107,5.13284,4.88342,4.88036,4.88562,4.91146,0.923584,0.794575,0.920496,0.923586,4.79545,4.92143,4.92361,5.0087,-9999,-9999
20040624,14.685,0.3125,485.391,150.731,0.291667,353.846,0.3125,3.88,0.0,100.122,0.291667,7.747,0.0,6.115,0.0,0.635024166667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,360.806,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.33287,0.291667,73.9792,0.958333,108.003,99.4703,110.4,-9999,-45.6916,0.979167,-66.7054,-68.1858,-61.4356,-9999,-1.77642,1.0,-9999,-1.77642,-1.77642,-1.77642,1.0,1.0,1.0,4.91059,4.90923,4.92054,4.9253,6.69852,6.68566,6.69696,6.70172,0.906495,0.779873,0.903464,0.906497,4.81353,4.95071,4.95314,5.05798,-9999,-9999
20040625,13.714,1.0,485.105,178.81,1.0,342.945,1.0,3.515,0.0,101.443,1.0,5.104,0.0,3.942,0.0,0.365698835417,1.0,97.2309666667,1.0,-9999,0.0,37.7570470833,1.0,377.925208333,1.0,369.828,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.36615,1.0,78.327,1.0,114.35,110.407,116.888,-9999,-2.16871,1.0,-3.10842,-3.20258,-2.91598,-9999,-3.43478,1.0,-9999,-3.45588,-3.42943,-3.42611,1.0,1.0,1.0,4.7584,4.75443,4.78819,4.80092,8.22241,8.18054,8.21879,8.22903,1.88159,1.49086,1.61044,1.88176,6.00622,6.19974,6.28168,6.30117,-9999,-9999
20040626,15.776,1.0,484.754,229.128,1.0,344.98,1.0,6.071,0.0,101.971,1.0,0.219,0.0,1.117,0.0,0.13686240625,1.0,136.603129167,1.0,-9999,0.0,49.6501333333,1.0,387.830666667,1.0,371.058,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.211834,1.0,88.6361,1.0,129.4,124.939,132.272,-9999,12.8024,1.0,18.6904,18.0459,19.1051,-9999,-4.63649,1.0,-9999,-4.74585,-4.50031,-4.49546,1.0,1.0,1.0,5.0781,5.04667,5.05312,5.08153,9.49596,9.5348,9.57699,9.81816,4.02268,3.05859,3.23587,4.02323,7.60661,7.66796,7.73095,8.16701,-9999,-9999
20040627,17.836,1.0,484.339,174.676,1.0,362.203,1.0,3.934,0.0,101.574,1.0,3.905,0.0,2.141,0.0,0.309796041667,1.0,92.6166604167,1.0,-9999,0.0,36.4613041667,1.0,402.170020833,1.0,366.242,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.5758,1.0,61.5074,1.0,90.8292,86.6988,94.4855,-9999,-3.54432,1.0,-5.17437,-5.44466,-4.99595,-9999,-2.69194,1.0,-9999,-2.6997,-2.62487,-2.54335,1.0,1.0,1.0,5.36901,5.2689,5.29987,5.34271,7.98977,7.83926,7.9052,7.94059,5.72107,4.70157,4.86206,5.72168,7.81132,7.83236,7.90039,8.38884,-9999,-9999
20040628,15.855,1.0,483.859,303.72,1.0,318.435,1.0,6.051,0.0,102.275,1.0,2.213,0.0,2.934,0.0,0.303257395833,1.0,162.633102083,1.0,-9999,0.0,63.3746397917,1.0,392.216666667,1.0,366.122,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.557054,1.0,93.193,1.0,136.053,125.305,143.16,-9999,22.5803,1.0,32.9651,30.3608,34.687,-9999,-4.20171,1.0,-9999,-4.24223,-4.21197,-4.2024,1.0,1.0,1.0,5.02351,4.81268,5.01466,5.02133,9.21407,9.05491,9.21633,9.23006,6.59967,6.09272,6.14263,6.60031,10.5255,10.5515,10.5794,10.9074,-9999,-9999
20040629,16.304,1.0,483.315,264.555,1.0,335.808,1.0,4.121,0.0,102.266,1.0,0.342,0.0,2.302,0.0,0.297748172917,1.0,148.162022917,1.0,-9999,0.0,54.1331508333,1.0,396.177479167,1.0,368.102,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.26194,1.0,79.2409,1.0,115.684,106.545,121.727,-9999,19.1975,1.0,28.0265,25.8123,29.4905,-9999,-3.62194,1.0,-9999,-3.83373,-3.60789,-3.58661,1.0,1.0,1.0,4.96976,4.70127,4.93324,4.96976,8.56185,8.48916,8.54294,8.56383,6.75216,6.59545,6.62948,6.7582,9.85456,9.87969,9.90612,10.0099,-9999,-9999
20040630,18.326,1.0,482.707,205.915,1.0,362.52,1.0,5.331,0.0,101.472,1.0,0.65,0.0,2.196,0.0,0.257100416667,1.0,117.352330417,1.0,-9999,-9999,41.7528464583,1.0,403.902770833,1.0,367.202,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.56337,1.0,80.6212,1.0,117.699,108.401,120.311,-9999,-1.99364,1.0,-2.91052,-2.97511,-2.68058,-9999,-2.62118,1.0,-9999,-2.85057,-2.57967,-2.57817,1.0,1.0,1.0,5.0806,4.78893,4.99839,5.06648,7.58789,7.58419,7.64636,7.68728,6.06829,6.07104,6.10064,6.14845,7.94582,7.92489,7.94611,7.96938,-9999,-9999
20040701,16.915,1.0,482.035,263.652,1.0,339.46,1.0,5.296,0.0,100.974,1.0,5.886,0.0,2.789,0.0,0.373600208333,1.0,144.3443,1.0,-9999,0.0,53.6802308333,1.0,395.710083333,1.0,375.758,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.564756,1.0,90.645,1.0,132.333,121.879,135.27,-9999,7.48391,1.0,10.9258,10.0626,11.1683,-9999,-3.66749,1.0,-9999,-3.69287,-3.67545,-3.66774,1.0,1.0,1.0,4.69738,4.38626,4.58164,4.66778,8.32906,8.07913,8.25629,8.33323,5.29018,5.29401,5.33675,5.47556,8.95509,8.8765,8.9108,8.98188,-9999,-9999
20040702,14.778,1.0,481.3,173.981,1.0,347.604,1.0,4.353,0.0,100.902,1.0,5.24,0.0,2.827,0.0,0.402981666667,1.0,93.0674,1.0,-9999,0.0,35.632010625,1.0,387.023291667,1.0,361.032,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.35931,1.0,73.0092,1.0,104.644,98.004,108.952,-9999,-7.58505,1.0,-10.8717,-11.3192,-10.1818,-9999,-1.74178,1.0,-9999,-1.74969,-1.74722,-1.74521,1.0,1.0,1.0,4.28738,3.92098,4.15823,4.30035,6.04757,5.66949,5.90909,6.04757,4.63875,4.64349,4.68769,4.75463,7.14594,7.11428,7.14594,7.21817,-9999,-9999
20040703,15.24,1.0,480.502,184.097,1.0,353.124,1.0,3.962,0.0,101.007,1.0,10.083,0.0,4.166,0.0,0.458821166667,1.0,104.30415625,1.0,-9999,0.0,36.583004375,1.0,388.294583333,1.0,356.44,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.03474,1.0,74.903,1.0,107.359,100.546,111.778,-9999,-17.1791,1.0,-24.6229,-25.6364,-23.0604,-9999,-2.92943,1.0,-9999,-3.23348,-2.94309,-2.92943,1.0,1.0,1.0,4.33482,3.97644,4.21273,4.34337,7.25685,6.93383,7.26572,7.41081,4.13216,4.13757,4.2488,4.31269,6.86825,6.82179,6.87168,6.99294,-9999,-9999
20040704,15.309,1.0,479.641,144.705,1.0,354.932,1.0,4.578,0.0,101.329,1.0,8.121,0.0,2.944,0.0,0.315689791667,1.0,78.9804270833,1.0,-9999,0.0,28.4604970833,1.0,387.9495,1.0,357.106,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.0348188,1.0,52.5842,1.0,76.768,70.5865,80.778,-9999,-9.42337,1.0,-13.7572,-14.4758,-12.6495,-9999,-3.57435,1.0,-9999,-3.63323,-3.62022,-3.57735,1.0,1.0,1.0,4.33053,4.01812,4.2159,4.33999,7.92894,7.65322,7.81485,7.90502,3.57651,3.58614,3.77001,3.83804,6.05605,5.94139,6.05605,6.20817,-9999,-9999
20040705,15.398,1.0,478.719,288.706,1.0,336.22,1.0,4.24,0.0,101.639,1.0,2.256,0.0,1.767,0.0,0.211181910417,1.0,168.527377083,1.0,-9999,0.0,57.07631375,1.0,391.284333333,1.0,373.87,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.295175,1.0,91.4417,1.0,131.064,121.812,136.459,-9999,34.3247,1.0,49.1977,45.7249,51.2229,-9999,-4.10516,1.0,-9999,-4.3633,-4.19868,-4.0907,1.0,1.0,1.0,4.32765,4.06321,4.22069,4.32765,8.66335,8.14449,8.49895,8.56512,3.59377,3.59722,3.72629,3.85087,8.59826,8.5738,8.58944,8.75195,-9999,-9999
20040706,15.65,1.0,477.734,294.242,1.0,322.967,1.0,4.652,0.0,102.151,1.0,0.0,0.0,1.357,0.0,0.141517904167,1.0,168.260072917,1.0,-9999,0.0,58.4967929167,1.0,390.404145833,1.0,366.939,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.82144,1.0,106.443,1.0,152.565,135.862,158.845,-9999,37.3485,1.0,53.5317,47.6712,55.7353,-9999,-3.98772,1.0,-9999,-4.35122,-4.13602,-3.97065,1.0,0.979167,1.0,4.35157,4.16496,4.25631,4.35157,8.2941,8.10562,8.33929,8.54837,4.22509,4.01305,4.22509,4.2991,8.65625,8.58184,8.6585,8.6979,-9999,-9999
20040707,17.037,1.0,476.689,250.814,1.0,334.864,1.0,6.217,0.0,101.513,1.0,3.444,0.0,3.184,0.0,0.369716875,1.0,140.608256042,1.0,-9999,-9999,49.7584595833,1.0,395.279020833,1.0,362.237,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.90965,1.0,87.1485,1.0,122.857,109.646,129.167,-9999,6.43111,1.0,9.06623,8.0913,9.53184,-9999,-2.18894,1.0,-9999,-2.29912,-2.18894,-2.11506,1.0,1.0,1.0,4.64726,4.47441,4.5853,4.63546,6.7602,6.68577,6.76003,6.80202,4.6336,4.43021,4.60496,4.68693,7.23553,7.14682,7.21377,7.23795,-9999,-9999
20040708,16.643,1.0,475.583,174.788,1.0,353.058,1.0,4.554,0.0,100.738,1.0,8.77,0.0,1.688,0.0,0.2184658125,1.0,97.9218539583,1.0,-9999,0.0,33.3263658333,1.0,398.497104167,1.0,364.336,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.15731,1.0,68.2551,1.0,96.2222,85.8751,101.164,-9999,0.384691,1.0,0.542317,0.484,0.570169,-9999,-1.14193,1.0,-9999,-1.2356,-1.2295,-1.22577,1.0,1.0,1.0,4.74676,4.62117,4.69463,4.74283,5.90349,5.85935,5.88869,5.96665,4.64543,4.57273,4.60403,4.64654,6.21936,6.02638,6.21936,6.24375,-9999,-9999
