TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20080415,3.111,1.0,382.122,110.596,1.0,325.059,1.0,1.068,1.0,90.569,1.0,0.7,1.0,1.192,0.875,0.158033684211,0.791666666667,84.6448958333,1.0,204.493910417,1.0,201.9679,1.0,12.4644736875,1.0,20.3324516667,1.0,330.678333333,1.0,456.102,1.0,7.145,7.294,7.083,1.0,1.0,1.0,25.199,29.302,35.006,1.0,1.0,1.0,-2.38032,1.0,15.0241,1.0,21.27,19.6647,22.8464,1.3486,10.1827,1.0,14.4159,13.3279,15.4843,2.10374,-0.134176,1.0,0.605432,-0.14404,-0.118356,-0.0517682,1.0,1.0,1.0,6.52509,6.37586,6.41723,6.55031,6.65058,6.45281,6.51087,6.65926,5.51392,5.15468,5.48867,6.19367,5.94827,5.47276,5.63811,5.94827,-9999,-9999
20080416,2.976,1.0,385.015,147.862,1.0,309.165,1.0,1.584,1.0,90.523,0.979167,0.2,1.0,1.02,0.958333,0.132659473684,0.791666666667,95.2019625,1.0,270.114813125,1.0,235.919765208,1.0,14.8845954167,1.0,27.8529033542,1.0,333.973125,1.0,456.501,1.0,7.119,7.204,6.887,1.0,1.0,1.0,25.081,28.649,35.082,1.0,1.0,1.0,1.14353,1.0,25.5999,1.0,36.2424,33.5072,39.003,1.83001,17.7575,1.0,25.1397,23.2425,27.0547,2.16293,-1.0219,1.0,0.588846,-1.0219,-0.97956,-0.857617,1.0,1.0,1.0,6.61627,6.55758,6.60419,6.71396,7.64038,7.56063,7.59489,7.64045,4.66651,4.53568,4.90547,5.72155,6.68379,6.23494,6.52233,6.79073,-9999,-9999
20080417,5.896,1.0,387.879,275.493,1.0,276.514,1.0,3.543,1.0,89.633,0.979167,0.0,1.0,1.98,0.958333,0.221898780488,0.854166666667,145.960570417,1.0,527.307990208,1.0,182.562767292,1.0,28.5020889792,1.0,56.4457816667,1.0,349.600208333,1.0,455.651,1.0,8.554,8.321,7.075,1.0,1.0,1.0,24.615,26.525,34.898,1.0,1.0,1.0,8.75306,1.0,59.4285,1.0,85.8122,77.7847,103.601,2.61491,35.5934,1.0,51.3953,46.5874,62.0496,2.70009,-1.90469,0.958333,0.637406,-2.06609,-1.97141,-1.89452,0.958333,1.0,1.0,8.35773,8.30285,8.38056,8.54926,10.396,10.2655,10.4064,10.4765,2.96967,3.07309,3.34655,3.63678,7.64745,7.27403,7.41142,7.62038,-9999,-9999
20080418,10.073,1.0,390.714,183.13,1.0,300.93,1.0,5.879,1.0,88.921,1.0,0.0,1.0,2.138,0.979167,0.339918611111,0.75,91.6427721875,1.0,357.578326458,1.0,245.050628542,1.0,19.62263875,1.0,37.4436741667,1.0,354.973541667,1.0,455.212,1.0,8.921,8.719,7.621,1.0,1.0,1.0,24.007,24.074,34.289,1.0,1.0,1.0,5.97367,1.0,55.9549,1.0,80.7966,73.2383,97.5457,2.7421,4.55771,1.0,6.58114,5.96549,7.94541,2.5378,-0.711036,1.0,0.604909,-0.902151,-0.769405,-0.711036,1.0,1.0,1.0,10.6574,10.2748,10.7137,10.8974,11.4107,10.8422,11.46,11.7932,2.67381,2.67306,2.80614,3.5064,6.13597,5.87287,5.92683,6.30966,-9999,-9999
20080419,8.343,1.0,393.522,163.913,1.0,283.329,1.0,3.859,1.0,89.106,1.0,0.0,1.0,1.31,0.979167,0.211232,0.9375,66.553478375,1.0,318.009209583,1.0,240.75247,1.0,16.8847074583,1.0,33.2767753125,1.0,347.411458333,1.0,460.868,1.0,9.3,9.161,8.015,1.0,1.0,1.0,23.527,22.824,33.155,1.0,1.0,1.0,2.38404,1.0,40.9539,1.0,59.7122,56.8694,71.3947,2.37518,5.25709,1.0,7.665,7.30008,9.16463,2.15352,-0.999784,1.0,0.662123,-1.07465,-0.999784,-0.945704,1.0,1.0,1.0,9.55018,9.45174,9.55568,9.6403,10.4335,10.2429,10.521,10.6381,2.79833,2.33383,2.78635,3.34002,5.83304,5.39492,5.70366,5.96444,-9999,-9999
20080420,8.752,1.0,396.299,278.567,1.0,251.726,1.0,5.561,1.0,89.687,1.0,0.0,1.0,1.476,0.958333,0.2295405,0.833333333333,118.978735833,1.0,553.756061771,1.0,127.836259687,1.0,28.0416433542,1.0,58.3692548958,1.0,352.944583333,1.0,466.737,1.0,9.57,9.285,8.087,1.0,1.0,1.0,22.985,21.909,32.378,1.0,1.0,1.0,9.15556,1.0,75.2421,1.0,108.646,93.1964,131.169,2.86226,19.8535,1.0,28.6676,24.5909,34.6105,2.36361,-2.42892,0.9375,0.736535,-2.68394,-2.42892,-2.01213,0.9375,0.9375,0.9375,9.84899,9.62493,9.84899,9.94569,11.7694,11.6305,12.0508,12.4679,4.25174,2.88826,4.00805,4.27668,8.66323,7.84824,8.5725,8.73201,-9999,-9999
20080421,9.784,1.0,399.047,96.405,1.0,307.541,1.0,4.213,1.0,89.035,1.0,1.5,1.0,1.279,0.958333,0.27812375,0.833333333333,35.2298447917,1.0,184.925793062,1.0,183.913051396,1.0,9.13137479167,1.0,20.7910809792,1.0,347.925416667,1.0,458.348,1.0,9.389,9.311,8.53,1.0,1.0,1.0,22.526,21.193,31.698,1.0,1.0,1.0,-1.04857,1.0,21.5444,1.0,31.1093,29.1552,37.5582,2.22531,-11.6165,1.0,-16.7737,-20.2509,-15.7201,2.66841,0.987793,1.0,0.614774,0.711544,0.847815,1.08524,1.0,1.0,1.0,10.6997,9.92953,10.3132,10.8143,9.13014,9.18577,9.4838,9.7318,6.37319,4.04954,5.97552,6.37319,6.91037,5.88118,6.84423,7.04637,-9999,-9999
20080422,5.527,1.0,401.763,59.163,1.0,353.139,1.0,0.735,1.0,89.432,0.958333,17.4,1.0,0.933,0.958333,0.119175581395,0.895833333333,59.7637147917,1.0,118.251745625,1.0,118.129933125,1.0,5.514647,1.0,10.9778653333,1.0,341.560833333,1.0,455.289,1.0,8.594,8.669,8.486,1.0,1.0,1.0,26.224,31.705,34.339,1.0,1.0,1.0,-2.63432,1.0,7.18189,1.0,10.3703,9.71895,13.6626,1.05079,2.64008,1.0,3.81217,3.57271,5.02241,1.87176,0.838004,1.0,0.65718,0.340075,0.838004,1.00105,1.0,1.0,1.0,8.72014,7.9,8.50533,8.77792,7.53044,7.55739,7.6098,7.82912,5.3421,3.94446,5.03488,5.36603,5.81168,5.06811,5.71208,5.9214,-9999,-9999
20080423,6.858,1.0,404.448,129.108,1.0,341.653,1.0,1.077,1.0,90.686,0.958333,0.9,1.0,1.368,0.916667,0.194725116279,0.895833333333,97.8695985417,1.0,243.969431896,1.0,216.660148562,1.0,11.4396200625,1.0,26.7707677917,1.0,346.120416667,1.0,462.511,1.0,9.019,8.94,8.293,1.0,1.0,1.0,25.828,31.917,34.864,1.0,1.0,1.0,4.14094,1.0,22.9689,1.0,33.1661,31.0828,43.6952,1.93517,15.6937,1.0,22.661,21.2376,29.8551,2.07419,-2.00164,1.0,0.666471,-2.38647,-2.00164,-1.88935,1.0,1.0,1.0,10.0318,8.99106,9.7503,10.0807,11.5093,11.3799,11.6526,11.9663,5.04483,4.7771,4.89129,5.14841,8.3411,8.08777,8.24013,8.35188,-9999,-9999
20080424,7.035,1.0,407.101,137.911,1.0,296.998,1.0,1.881,1.0,91.367,1.0,0.0,1.0,0.961,1.0,0.152679777778,0.9375,63.5065939583,1.0,264.406659146,1.0,225.229892479,1.0,12.4646921875,1.0,28.1475879167,1.0,343.254791667,1.0,465.379,1.0,9.128,9.069,8.354,1.0,1.0,1.0,25.231,30.079,34.845,1.0,1.0,1.0,2.69008,1.0,24.6028,1.0,35.5254,33.2939,46.8035,2.18202,10.2833,1.0,14.8486,13.9159,19.5625,2.34691,-1.99607,1.0,0.76348,-2.08708,-2.0035,-1.72785,1.0,0.979167,1.0,10.767,9.53041,10.42,10.8004,11.9313,11.7863,12.0639,12.5302,4.2964,4.23028,4.52276,4.78904,8.89999,8.80929,8.94397,9.02819,-9999,-9999
20080425,6.499,1.0,409.721,115.554,1.0,332.423,1.0,1.232,1.0,91.648,1.0,3.7,1.0,1.612,1.0,0.198368333333,1.0,79.578808125,1.0,216.901276771,1.0,203.083692187,1.0,9.91048902083,1.0,24.3086925833,1.0,344.089375,1.0,454.634,1.0,9.243,9.245,8.577,1.0,1.0,1.0,25.528,30.294,35.009,1.0,1.0,1.0,0.150888,1.0,18.3156,1.0,25.9299,23.0509,34.8431,1.46427,9.84763,1.0,13.9415,12.3936,18.7338,2.04157,-1.42101,1.0,0.753419,-1.95972,-1.42101,-1.20091,1.0,1.0,1.0,10.6599,9.40192,10.2386,10.7705,11.4035,11.3085,11.588,11.9071,3.32976,3.31334,3.61793,4.01428,7.40468,7.36844,7.51838,7.67858,-9999,-9999
20080426,6.886,1.0,412.308,216.609,1.0,293.333,1.0,3.154,1.0,91.748,1.0,0.3,1.0,1.198,1.0,0.153973111111,0.9375,127.326714583,1.0,432.246121271,1.0,265.866518146,1.0,19.7591567083,1.0,48.9250598333,1.0,346.544583333,1.0,453.914,1.0,10.02,9.852,8.645,1.0,1.0,1.0,25.224,28.986,34.953,1.0,1.0,1.0,6.1426,1.0,56.4701,1.0,78.4154,71.0696,107.427,2.66074,26.6447,1.0,36.9993,33.5333,50.688,2.16231,-3.06133,1.0,0.939298,-3.71617,-3.12352,-2.79481,1.0,1.0,1.0,11.0679,9.97668,10.5451,11.0679,13.7408,13.735,13.8726,13.9532,3.94662,3.94662,4.31186,4.73627,10.7398,10.713,10.8664,11.0805,-9999,-9999
20080427,7.878,1.0,414.86,297.312,1.0,238.801,1.0,5.446,1.0,91.215,1.0,0.0,1.0,0.735,1.0,0.136698780488,0.854166666667,125.199116667,1.0,593.279745917,1.0,107.11752925,1.0,26.82798225,1.0,64.91244325,1.0,346.001666667,1.0,475.854,1.0,10.353,10.079,8.855,1.0,1.0,1.0,24.296,25.723,34.613,1.0,1.0,1.0,8.1579,1.0,72.2208,1.0,100.117,90.8924,137.39,2.83283,22.2725,1.0,30.8756,28.0306,42.3704,2.47249,-1.34478,0.958333,0.915366,-1.52582,-1.25719,-1.14326,0.958333,0.958333,0.958333,12.1075,11.2203,11.4912,11.9588,12.6344,12.4757,12.948,13.5396,6.42858,6.37823,6.89114,7.24731,12.5679,12.5244,12.715,12.9647,-9999,-9999
20080428,10.886,1.0,417.379,248.974,1.0,279.069,1.0,6.302,1.0,90.283,1.0,0.0,1.0,1.026,0.958333,0.24038902439,0.854166666667,116.8528375,1.0,488.877949854,1.0,187.585887562,1.0,21.2993979375,1.0,53.4867899583,1.0,357.703333333,1.0,461.489,1.0,11.142,10.835,9.317,1.0,1.0,1.0,23.483,23.379,33.841,1.0,1.0,1.0,9.28665,1.0,76.909,1.0,106.616,96.7927,146.309,2.92753,2.57781,1.0,3.57354,3.24427,4.90394,2.65111,-1.52751,1.0,0.88903,-2.08161,-1.52751,-1.08227,1.0,1.0,1.0,14.1849,13.3502,13.5384,13.773,15.4819,14.5334,15.4193,15.5544,9.07603,9.00182,9.36172,9.80056,12.9058,12.8315,13.0379,13.1857,-9999,-9999
20080429,7.424,1.0,419.861,119.508,1.0,314.452,1.0,1.769,1.0,89.715,1.0,4.3,1.0,1.427,1.0,0.180955869565,0.958333333333,61.64265375,1.0,223.116143333,1.0,211.807404854,1.0,10.1261477292,1.0,28.5431077083,1.0,343.774583333,1.0,463.063,1.0,10.813,10.858,9.821,1.0,1.0,1.0,23.824,25.173,33.771,1.0,1.0,1.0,-3.93453,1.0,25.1014,1.0,33.9687,31.1152,43.7591,1.77109,9.36995,1.0,12.68,11.6148,16.3346,1.83579,-1.21211,1.0,0.878487,-1.70441,-1.36841,-1.23865,1.0,1.0,1.0,11.5134,10.7954,11.0818,11.4337,12.7037,12.2322,12.4899,12.752,8.00106,7.82625,8.17447,8.76554,10.3154,10.167,10.3138,10.5253,-9999,-9999
20080430,8.234,1.0,422.308,292.782,1.0,255.948,1.0,4.703,1.0,89.615,1.0,0.1,1.0,2.047,1.0,0.291146136364,0.916666666667,134.403704167,1.0,574.397767458,1.0,165.887759125,1.0,26.70929675,1.0,66.3535020833,1.0,347.513333333,1.0,460.566,1.0,10.286,10.094,9.396,1.0,1.0,1.0,23.553,24.053,33.745,1.0,1.0,1.0,5.73925,1.0,86.8174,0.979167,117.486,107.534,151.348,3.15469,14.0284,0.979167,18.9841,17.3759,24.4556,2.75156,-3.25296,0.958333,0.89134,-3.42211,-3.2438,-3.05307,0.958333,0.958333,0.958333,12.3155,11.243,11.4825,11.7566,14.9666,14.4219,14.9666,15.5861,8.32895,7.64566,8.32895,8.63739,15.2926,14.9578,15.1982,15.318,-9999,-9999
20080501,6.37,1.0,424.719,147.858,1.0,311.586,1.0,1.846,1.0,90.549,0.979167,3.8,1.0,0.873,0.916667,0.137477560976,0.854166666667,85.298966875,1.0,288.102183521,1.0,238.186123104,1.0,13.0680955,1.0,30.6827521458,1.0,343.462708333,1.0,437.615,1.0,10.49,10.446,9.65,1.0,1.0,1.0,23.859,25.356,34.026,1.0,1.0,1.0,0.073346,1.0,27.6874,1.0,35.6998,33.82,40.3691,2.00961,13.8516,1.0,17.8602,16.9197,20.1961,1.96598,-2.07017,1.0,0.821784,-3.19707,-2.42739,-2.07017,1.0,1.0,1.0,9.28158,8.3111,8.73135,9.23415,10.9745,10.7549,10.9943,11.683,6.28657,5.59189,6.28657,6.42653,11.2118,10.9539,11.0638,11.2118,-9999,-9999
20080502,8.512,1.0,427.092,224.347,1.0,277.874,1.0,4.428,1.0,91.269,1.0,0.0,1.0,1.137,0.979167,0.184825454545,0.916666666667,103.536975,1.0,433.016963896,1.0,268.014740979,1.0,19.9647739167,1.0,50.825408125,1.0,347.858958333,1.0,448.705,1.0,10.55,10.408,9.479,1.0,1.0,1.0,23.476,23.796,33.745,1.0,1.0,1.0,5.07883,1.0,65.5065,1.0,82.4422,80.0157,90.8095,2.69324,15.3148,1.0,19.2742,18.7069,21.2303,2.46277,-5.22103,1.0,1.03974,-5.55939,-5.41972,-5.22103,1.0,1.0,1.0,8.47111,6.84042,8.41579,8.71513,13.6621,12.3725,13.6535,14.1932,6.81568,5.24106,6.33893,6.55128,12.9531,12.6334,13.4523,13.6045,-9999,-9999
20080503,9.545,1.0,429.428,221.354,1.0,272.351,1.0,4.663,1.0,91.413,1.0,0.0,1.0,1.181,0.979167,0.200109361702,0.979166666667,93.635575,1.0,435.591546667,1.0,220.657800833,1.0,19.2958062292,1.0,50.9060508333,1.0,349.163333333,1.0,457.18,1.0,10.963,10.803,9.639,1.0,1.0,1.0,22.937,22.083,32.535,1.0,1.0,1.0,3.90064,1.0,62.4238,1.0,78.5625,76.2502,86.536,2.68892,7.1711,1.0,9.02508,8.75945,9.94106,2.31627,-2.82323,1.0,0.878943,-3.41004,-2.97684,-2.82937,1.0,1.0,1.0,9.71807,5.17263,9.72827,10.271,12.5384,8.58377,12.5515,13.1864,7.56592,3.76031,7.04228,7.25824,11.5556,11.8868,13.7845,13.9553,-9999,-9999
20080504,10.032,1.0,431.725,211.092,1.0,300.23,1.0,4.232,1.0,91.173,0.979167,0.1,1.0,1.439,0.9375,0.20848225,0.833333333333,107.511753125,1.0,408.269576312,1.0,226.695913187,1.0,18.04018725,1.0,48.8208715417,1.0,354.988958333,1.0,460.239,1.0,10.966,10.856,9.756,1.0,1.0,1.0,22.458,21.038,31.535,1.0,1.0,1.0,6.42008,1.0,65.8363,1.0,82.8573,80.4186,89.0935,3.19388,7.08734,1.0,8.91966,8.65714,9.591,2.53205,-3.54394,1.0,0.900855,-4.19846,-3.68325,-3.57817,1.0,1.0,1.0,11.2712,3.1479,11.2712,12.1639,14.8341,7.77029,14.8325,15.7466,5.99757,2.93316,5.57904,6.23916,9.95046,10.6821,12.2265,12.4708,-9999,-9999
20080505,9.121,1.0,433.985,299.234,1.0,269.47,1.0,4.625,1.0,91.281,1.0,0.0,1.0,1.562,0.958333,0.200497209302,0.895833333333,145.034655417,1.0,571.801286875,1.0,233.564372292,1.0,24.5402927083,1.0,72.6232682917,1.0,351.04625,1.0,450.22,1.0,12.021,11.91,10.144,1.0,1.0,1.0,21.866,20.111,30.829,1.0,1.0,1.0,4.91725,1.0,86.503,1.0,111.536,105.663,117.061,2.75768,26.5333,1.0,34.2117,32.4102,35.9063,2.05735,-4.92588,1.0,0.915232,-5.72571,-5.05529,-4.92588,1.0,1.0,1.0,11.765,1.20881,11.765,12.875,16.6765,7.05943,16.6793,17.6917,2.37338,2.0232,2.40245,3.67637,11.8762,12.0534,12.4896,12.9501,-9999,-9999
20080506,8.977,1.0,436.204,313.653,1.0,248.76,1.0,5.305,1.0,91.287,1.0,0.0,1.0,1.565,1.0,0.232685952381,0.875,140.380039583,1.0,625.574256667,1.0,120.761812917,1.0,26.2878445,1.0,73.9047975,1.0,348.127916667,1.0,458.455,1.0,11.547,11.584,10.284,1.0,1.0,1.0,21.149,19.092,30.145,1.0,1.0,1.0,5.08108,1.0,89.3062,1.0,112.395,109.087,120.567,2.8493,25.2521,1.0,31.7806,30.8453,34.0912,2.22003,-4.71153,1.0,1.01272,-5.58959,-4.71153,-4.60249,0.979167,1.0,1.0,13.0744,1.58956,13.0744,14.4605,17.6544,7.17916,17.7309,19.3256,0.874035,0.875409,1.52386,2.68169,11.4141,11.1186,11.4896,12.1387,-9999,-9999
20080507,9.594,1.0,438.384,296.244,1.0,252.971,1.0,5.172,1.0,91.065,1.0,0.0,1.0,1.106,0.979167,0.165077021277,0.979166666667,131.423908333,1.0,591.939977625,1.0,159.944217208,1.0,24.9879277292,1.0,68.5579360208,1.0,349.233541667,1.0,470.82,1.0,11.913,11.781,10.356,1.0,1.0,1.0,20.374,18.094,29.536,1.0,1.0,1.0,4.13769,1.0,81.7688,1.0,102.909,99.8801,106.918,2.79914,22.4366,1.0,28.2372,27.4061,29.3373,2.39362,-4.02217,0.958333,0.90848,-5.23334,-4.08733,-3.97021,0.9375,0.958333,1.0,13.8259,2.5035,13.5612,14.7446,17.5591,7.86412,17.6415,18.9186,1.35801,1.38716,2.0318,3.07859,10.9992,10.6793,11.0595,11.6279,-9999,-9999
20080508,10.805,1.0,440.523,313.613,1.0,257.332,1.0,6.152,1.0,90.848,1.0,0.0,1.0,1.095,0.958333,0.169283414634,0.854166666667,143.803428125,1.0,633.209375437,1.0,145.233617104,1.0,26.5855904167,1.0,72.9124656042,1.0,354.229166667,1.0,468.282,1.0,12.371,12.081,10.535,1.0,1.0,1.0,19.56,17.188,28.96,1.0,1.0,1.0,6.10019,1.0,93.9078,1.0,120.648,114.708,126.779,3.31007,21.355,1.0,27.4359,26.0851,28.8301,1.98586,-4.64921,1.0,0.972258,-6.50442,-4.68553,-4.49428,1.0,1.0,1.0,14.4757,3.60437,13.7036,14.9921,18.241,11.1485,18.4697,20.2547,1.88152,2.38588,2.90272,3.82932,11.7849,11.7702,12.1829,12.3853,-9999,-9999
20080509,11.633,1.0,442.621,311.025,1.0,265.398,1.0,6.937,1.0,90.714,0.958333,0.0,1.0,0.871,0.958333,0.156995121951,0.854166666667,147.017613542,1.0,626.967471667,1.0,170.714534167,1.0,26.9416316875,1.0,71.8217428125,1.0,357.583541667,1.0,472.371,1.0,12.861,12.371,10.747,1.0,1.0,1.0,18.681,16.336,28.343,1.0,1.0,1.0,6.39516,1.0,99.1057,0.979167,127.326,121.057,133.796,3.68043,14.3382,1.0,18.421,17.514,19.357,2.12237,-3.56571,0.958333,1.38962,-3.85926,-3.72377,-3.46798,0.979167,0.833333,0.8125,14.8493,4.75241,13.4565,15.396,17.1733,10.0569,17.3028,18.8385,2.43331,3.8994,4.30856,4.79755,12.3703,12.4285,13.0122,13.0955,-9999,-9999
20080510,12.304,1.0,444.679,280.877,1.0,273.336,1.0,7.325,1.0,90.723,1.0,0.0,1.0,1.075,0.958333,0.172252888889,0.9375,129.886325,1.0,560.266717,1.0,209.931367,1.0,25.3404163542,1.0,65.7827089583,1.0,358.544166667,1.0,467.599,1.0,12.971,12.518,10.984,1.0,1.0,1.0,17.815,15.605,27.711,1.0,1.0,1.0,4.50957,1.0,91.5965,1.0,118.104,113.199,125.76,3.44041,4.28903,1.0,5.53023,5.30059,5.88873,2.22364,-3.81327,0.979167,1.32211,-4.24308,-3.91222,-3.2463,0.958333,0.979167,0.979167,15.0294,5.91255,12.9954,15.7039,16.7696,12.6171,16.8916,19.2956,2.27089,4.17539,4.30543,4.68907,12.1436,12.1573,12.4736,12.6649,-9999,-9999
20080511,11.159,1.0,446.694,290.943,1.0,271.675,1.0,6.174,1.0,90.792,1.0,0.9,1.0,1.14,0.895833,0.238653333333,0.8125,137.709712917,1.0,583.705336979,1.0,186.157291146,1.0,26.8908870625,1.0,67.7175045625,1.0,357.190208333,1.0,464.484,1.0,13.145,12.552,11.097,1.0,1.0,1.0,16.933,14.956,26.937,1.0,1.0,1.0,4.42959,1.0,91.2959,1.0,118.714,112.828,125.347,3.35287,11.2018,1.0,14.566,13.8437,15.3798,2.00698,-4.03585,0.875,0.882766,-4.2452,-3.97067,-2.95191,0.875,0.875,0.916667,13.8146,6.48081,11.4946,13.9814,15.2736,13.5952,15.367,17.8727,1.31264,2.81792,3.09801,3.5763,12.2093,11.7307,12.0617,12.4302,-9999,-9999
20080512,11.458,1.0,448.667,340.995,1.0,261.173,1.0,7.56,1.0,90.742,1.0,0.0,1.0,0.959,0.9375,0.23958,0.791666666667,164.421431042,1.0,686.115298208,1.0,151.599169042,1.0,32.3188419375,1.0,79.6985848333,1.0,358.047291667,1.0,464.81,1.0,13.286,12.492,11.201,1.0,1.0,1.0,15.996,14.39,26.191,1.0,1.0,1.0,5.07939,1.0,98.2906,1.0,127.809,121.472,134.95,3.41167,19.074,0.979167,24.8024,23.5726,26.1881,2.10776,-5.261,0.979167,0.999683,-5.41564,-5.261,-4.51831,0.979167,0.979167,0.916667,13.8093,7.78383,11.9527,13.8869,16.6066,14.8871,16.7447,19.1479,1.77314,2.35905,3.17797,3.84584,13.7534,13.0561,13.6008,14.3029,-9999,-9999
20080513,11.941,1.0,450.596,308.837,1.0,262.652,1.0,8.183,1.0,90.569,1.0,0.0,1.0,0.806,0.979167,0.16051452381,0.875,142.285670833,1.0,628.968700833,1.0,159.178952917,1.0,30.5549011042,1.0,71.9130915417,1.0,357.290208333,1.0,469.283,1.0,13.206,12.522,11.292,1.0,1.0,1.0,14.916,13.732,25.189,1.0,1.0,1.0,3.13487,1.0,96.2874,0.979167,125.205,118.997,132.2,3.37091,15.4435,1.0,20.0815,19.0858,21.2035,2.11824,-3.28781,0.979167,1.18813,-3.50287,-3.28781,-2.61128,0.979167,0.979167,0.916667,13.8566,9.1477,12.4699,13.8762,15.1395,14.8182,15.2545,17.1888,3.24307,3.10563,3.50666,5.44071,12.5625,12.6299,12.721,14.69,-9999,-9999
20080514,12.207,1.0,452.483,216.848,1.0,278.705,1.0,7.585,1.0,90.538,1.0,0.0,1.0,0.809,0.979167,0.150323333333,0.9375,89.4756625,1.0,430.683406417,1.0,205.4294085,1.0,22.2774099583,1.0,50.6051322917,1.0,355.471875,1.0,460.71,1.0,12.499,12.035,11.186,1.0,1.0,1.0,14.082,13.255,24.288,1.0,1.0,1.0,0.962948,1.0,68.7543,1.0,89.9008,85.0189,96.2229,2.8517,0.140592,1.0,0.183834,0.173851,0.196761,2.25461,-3.21768,0.979167,1.05616,-3.62192,-3.31769,-3.22701,0.979167,0.979167,0.979167,13.6866,10.4753,12.8497,13.7022,15.5494,14.4256,15.7392,16.9612,5.16017,4.86159,5.16243,6.77246,11.9121,12.1079,12.4013,14.233,-9999,-9999
20080515,14.188,1.0,454.325,293.966,1.0,289.265,1.0,9.096,1.0,90.317,0.958333,0.0,1.0,1.044,0.833333,0.180650857143,0.729166666667,144.333311458,1.0,584.505595833,1.0,205.508966667,1.0,30.423329875,1.0,70.4862130417,1.0,368.41125,1.0,447.024,1.0,12.889,12.195,11.099,1.0,1.0,1.0,13.137,12.781,23.543,1.0,1.0,1.0,7.37911,1.0,99.8245,1.0,134.767,128.25,147.959,3.30324,-0.0745005,1.0,-0.100578,-0.110424,-0.0957146,2.48893,-4.80758,1.0,0.871501,-5.03787,-4.80758,-4.69915,0.979167,1.0,1.0,14.7118,12.5397,13.7038,14.731,18.3468,17.0734,18.5636,19.5411,8.74051,8.69478,8.80159,9.41712,17.2133,17.1595,17.3712,17.69,-9999,-9999
20080516,15.203,1.0,456.122,222.375,1.0,320.582,1.0,7.764,1.0,90.162,1.0,0.0,1.0,1.565,0.979167,0.24120255814,0.895833333333,112.689013021,1.0,428.44101,1.0,295.4686,1.0,22.5341014375,1.0,53.1933020833,1.0,377.074791667,1.0,434.324,1.0,13.921,13.195,11.499,1.0,1.0,1.0,12.026,12.246,22.843,1.0,1.0,1.0,6.71511,1.0,83.188,1.0,114.215,108.171,123.3,3.15599,-8.55828,0.979167,-11.7503,-12.685,-11.1285,2.3987,-4.25174,1.0,0.759029,-4.60159,-4.4668,-4.29499,1.0,1.0,1.0,14.9309,14.0744,14.3278,15.0893,18.4985,18.6287,18.914,19.4832,9.24873,9.28303,9.69716,10.1108,17.1209,16.8346,16.9266,17.2087,-9999,-9999
20080517,14.302,1.0,457.875,147.081,1.0,318.476,1.0,7.05,1.0,89.968,0.979167,0.0,1.0,1.668,0.9375,0.324838837209,0.895833333333,61.911618125,1.0,285.558545896,1.0,274.522568812,1.0,15.6722760208,1.0,35.3178116875,1.0,368.328541667,1.0,431.759,1.0,13.577,12.928,11.71,1.0,1.0,1.0,11.112,11.811,22.238,1.0,1.0,1.0,1.51183,1.0,68.1963,1.0,93.6318,88.6772,101.08,3.00316,-27.4459,1.0,-37.6826,-40.6801,-35.6886,2.50157,-3.02104,1.0,0.861351,-3.66571,-3.26225,-3.22377,1.0,1.0,1.0,14.2085,13.7026,14.1007,14.2085,16.9079,16.9392,17.223,17.7264,7.07349,7.13178,7.8952,8.3106,13.1593,12.7347,13.1462,13.2647,-9999,-9999
